Selector,Classifier,Number_of_Features,Accuracy,Performance_score,Supported_Features
list,SVC_rbf,50,0.7463942307692308,0.6564,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True  True False
  True False False  True False  True False False False False False False
  True  True False  True False False False False False  True  True False
  True False  True  True False False False False  True  True False  True
 False False  True False  True False False False False False False False
 False  True False  True  True  True False  True  True False  True False
 False  True  True False False  True False False False False False  True
  True False False False]"
list,SVC_linear,50,0.5725160256410255,0.4825,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True  True False
  True False False  True False  True False False False False False False
  True  True False  True False False False False False  True  True False
  True False  True  True False False False False  True  True False  True
 False False  True False  True False False False False False False False
 False  True False  True  True  True False  True  True False  True False
 False  True  True False False  True False False False False False  True
  True False False False]"
list,DecisionTreeClassifier,50,0.749198717948718,0.6592,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True  True False
  True False False  True False  True False False False False False False
  True  True False  True False False False False False  True  True False
  True False  True  True False False False False  True  True False  True
 False False  True False  True False False False False False False False
 False  True False  True  True  True False  True  True False  True False
 False  True  True False False  True False False False False False  True
  True False False False]"
list,XGBClassifier,50,0.8219150641025641,0.7319,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True  True False
  True False False  True False  True False False False False False False
  True  True False  True False False False False False  True  True False
  True False  True  True False False False False  True  True False  True
 False False  True False  True False False False False False False False
 False  True False  True  True  True False  True  True False  True False
 False  True  True False False  True False False False False False  True
  True False False False]"
list,RandomForestClassifier,50,0.6618589743589745,0.5719,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True  True False
  True False False  True False  True False False False False False False
  True  True False  True False False False False False  True  True False
  True False  True  True False False False False  True  True False  True
 False False  True False  True False False False False False False False
 False  True False  True  True  True False  True  True False  True False
 False  True  True False False  True False False False False False  True
  True False False False]"
list,LogisticRegression,50,0.5873397435897436,0.4973,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True  True False
  True False False  True False  True False False False False False False
  True  True False  True False False False False False  True  True False
  True False  True  True False False False False  True  True False  True
 False False  True False  True False False False False False False False
 False  True False  True  True  True False  True  True False  True False
 False  True  True False False  True False False False False False  True
  True False False False]"
list,SVC_rbf,10,0.8291266025641025,0.8191,"[ True  True  True  True  True  True False  True  True False  True False
 False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,SVC_linear,10,0.6187900641025641,0.6088,"[ True  True  True  True  True  True False  True  True False  True False
 False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,DecisionTreeClassifier,10,0.733974358974359,0.724,"[ True  True  True  True  True  True False  True  True False  True False
 False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,XGBClassifier,10,0.8301282051282051,0.8201,"[ True  True  True  True  True  True False  True  True False  True False
 False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,RandomForestClassifier,10,0.7153445512820513,0.7053,"[ True  True  True  True  True  True False  True  True False  True False
 False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,LogisticRegression,10,0.6061698717948718,0.5962,"[ True  True  True  True  True  True False  True  True False  True False
 False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,SVC_rbf,25,0.7910657051282051,0.7511,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True False False
  True False False False False False False False False False False False
 False False False False False False False False False False False False
 False False  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False  True False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,SVC_linear,25,0.6119791666666667,0.572,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True False False
  True False False False False False False False False False False False
 False False False False False False False False False False False False
 False False  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False  True False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,DecisionTreeClassifier,25,0.7622195512820513,0.7222,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True False False
  True False False False False False False False False False False False
 False False False False False False False False False False False False
 False False  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False  True False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,XGBClassifier,25,0.8229166666666667,0.7829,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True False False
  True False False False False False False False False False False False
 False False False False False False False False False False False False
 False False  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False  True False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,RandomForestClassifier,25,0.6983173076923077,0.6583,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True False False
  True False False False False False False False False False False False
 False False False False False False False False False False False False
 False False  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False  True False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,LogisticRegression,25,0.5837339743589745,0.5437,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True False False
  True False False False False False False False False False False False
 False False False False False False False False False False False False
 False False  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False  True False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,SVC_rbf,50,0.7141426282051282,0.6241,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True False  True
 False False  True  True False  True False  True False False  True False
 False False False False False False  True False  True  True False False
 False  True  True False False False False  True  True False False False
 False False False False False False False False False  True False False
 False False False False False  True False  True  True False  True False
 False False False False False False False False False False False False
  True False False False False False False False False False False False
 False  True False False False False  True False False False False False
 False False False False False False False False False False False False
 False  True  True False False False False False False False  True False
 False False  True False False False False False False False False False
 False False False False False False False False False False False  True
 False False  True False False False False  True False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,SVC_linear,50,0.5490785256410255,0.4591,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True False  True
 False False  True  True False  True False  True False False  True False
 False False False False False False  True False  True  True False False
 False  True  True False False False False  True  True False False False
 False False False False False False False False False  True False False
 False False False False False  True False  True  True False  True False
 False False False False False False False False False False False False
  True False False False False False False False False False False False
 False  True False False False False  True False False False False False
 False False False False False False False False False False False False
 False  True  True False False False False False False False  True False
 False False  True False False False False False False False False False
 False False False False False False False False False False False  True
 False False  True False False False False  True False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,DecisionTreeClassifier,50,0.764823717948718,0.6748,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True False  True
 False False  True  True False  True False  True False False  True False
 False False False False False False  True False  True  True False False
 False  True  True False False False False  True  True False False False
 False False False False False False False False False  True False False
 False False False False False  True False  True  True False  True False
 False False False False False False False False False False False False
  True False False False False False False False False False False False
 False  True False False False False  True False False False False False
 False False False False False False False False False False False False
 False  True  True False False False False False False False  True False
 False False  True False False False False False False False False False
 False False False False False False False False False False False  True
 False False  True False False False False  True False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,XGBClassifier,50,0.8155048076923077,0.7255,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True False  True
 False False  True  True False  True False  True False False  True False
 False False False False False False  True False  True  True False False
 False  True  True False False False False  True  True False False False
 False False False False False False False False False  True False False
 False False False False False  True False  True  True False  True False
 False False False False False False False False False False False False
  True False False False False False False False False False False False
 False  True False False False False  True False False False False False
 False False False False False False False False False False False False
 False  True  True False False False False False False False  True False
 False False  True False False False False False False False False False
 False False False False False False False False False False False  True
 False False  True False False False False  True False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,RandomForestClassifier,50,0.6568509615384616,0.5669,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True False  True
 False False  True  True False  True False  True False False  True False
 False False False False False False  True False  True  True False False
 False  True  True False False False False  True  True False False False
 False False False False False False False False False  True False False
 False False False False False  True False  True  True False  True False
 False False False False False False False False False False False False
  True False False False False False False False False False False False
 False  True False False False False  True False False False False False
 False False False False False False False False False False False False
 False  True  True False False False False False False False  True False
 False False  True False False False False False False False False False
 False False False False False False False False False False False  True
 False False  True False False False False  True False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
list,LogisticRegression,50,0.5584935897435898,0.4685,"[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True False  True
 False False  True  True False  True False  True False False  True False
 False False False False False False  True False  True  True False False
 False  True  True False False False False  True  True False False False
 False False False False False False False False False  True False False
 False False False False False  True False  True  True False  True False
 False False False False False False False False False False False False
  True False False False False False False False False False False False
 False  True False False False False  True False False False False False
 False False False False False False False False False False False False
 False  True  True False False False False False False False  True False
 False False  True False False False False False False False False False
 False False False False False False False False False False False  True
 False False  True False False False False  True False False False False
 False False False False False False False False False False False False
 False False False False False False False False]"
